Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Order_Day,Weekday,Is_Weekend,Sales_per_Quantity,Profit_Margin,Order_Week,Day_of_Week,Shipping_Days,Discount_Flag,Customer_Order_Count,Product_Order_Count
5366,CA-2016-107790,2016-11-20,2016-11-24,3,EH-13990,Erica Hackney,0,United States,207,41,77041,0,TEC-PH-10004539,2,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,1,0.2,13.2293,2016,11,November,4,20,Sunday,1,151.192,8.75,46,Sunday,4,1,8,7
5367,CA-2017-158071,2017-06-10,2017-06-15,3,BD-11320,Bill Donatelli,0,United States,452,45,98103,3,TEC-PH-10002923,2,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679,2017,6,June,2,10,Saturday,1,29.592,8.75,23,Saturday,5,1,19,10
5368,CA-2017-158071,2017-06-10,2017-06-15,3,BD-11320,Bill Donatelli,0,United States,452,45,98103,3,OFF-LA-10004689,1,Labels,Avery 512,11.56,4,0.0,5.4332,2017,6,June,2,10,Saturday,1,2.89,47.0,23,Saturday,5,0,19,5
5369,CA-2017-158071,2017-06-10,2017-06-15,3,BD-11320,Bill Donatelli,0,United States,452,45,98103,3,OFF-ST-10001228,1,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1,0.0,3.895,2017,6,June,2,10,Saturday,1,15.58,25.0,23,Saturday,5,0,19,5
5370,CA-2017-147403,2017-09-10,2017-09-13,0,KH-16630,Ken Heidel,1,United States,2,33,44312,1,OFF-PA-10003302,1,Paper,Xerox 1906,85.056,3,0.2,28.7064,2017,9,September,3,10,Sunday,1,28.352,33.75,36,Sunday,3,1,17,7
5371,US-2017-136721,2017-04-08,2017-04-12,3,NH-18610,Nicole Hansen,1,United States,341,20,48237,0,FUR-FU-10004665,0,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,2017,4,April,2,8,Saturday,1,136.98,26.000000000000007,14,Saturday,4,0,11,4
5372,US-2017-136721,2017-04-08,2017-04-12,3,NH-18610,Nicole Hansen,1,United States,341,20,48237,0,FUR-FU-10004188,0,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0.0,79.794,2017,4,April,2,8,Saturday,1,102.3,26.0,14,Saturday,4,0,11,5
5373,CA-2015-118738,2015-10-24,2015-10-30,3,AG-10495,Andrew Gjertsen,1,United States,207,41,77041,0,OFF-PA-10003177,1,Paper,Xerox 1999,15.552,3,0.2,5.4432,2015,10,October,4,24,Saturday,1,5.184,35.0,43,Saturday,6,1,21,7
5374,CA-2015-118738,2015-10-24,2015-10-30,3,AG-10495,Andrew Gjertsen,1,United States,207,41,77041,0,FUR-TA-10002607,0,Tables,KI Conference Tables,347.361,7,0.3,-69.4722,2015,10,October,4,24,Saturday,1,49.623,-20.0,43,Saturday,6,1,21,8
5375,CA-2015-118738,2015-10-24,2015-10-30,3,AG-10495,Andrew Gjertsen,1,United States,207,41,77041,0,OFF-PA-10001166,1,Paper,Xerox 2,10.368,2,0.2,3.6288,2015,10,October,4,24,Saturday,1,5.184,35.0,43,Saturday,6,1,21,9
5376,CA-2017-134152,2017-05-27,2017-05-31,3,RP-19855,Roy Phan,1,United States,452,45,98103,3,TEC-AC-10004510,2,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816,2017,5,May,2,27,Saturday,1,16.36,10.0,21,Saturday,4,0,15,12
5377,CA-2017-134152,2017-05-27,2017-05-31,3,RP-19855,Roy Phan,1,United States,452,45,98103,3,OFF-AR-10004062,1,Art,Staples in misc. colors,31.44,3,0.0,7.86,2017,5,May,2,27,Saturday,1,10.48,25.0,21,Saturday,4,0,15,19
5378,CA-2014-125542,2014-12-05,2014-12-07,0,NB-18655,Nona Balk,1,United States,374,36,19134,1,OFF-EN-10000056,1,Envelopes,Cameo Buff Policy Envelopes,348.488,7,0.2,117.6147,2014,12,December,4,5,Friday,0,49.784,33.75,49,Friday,2,1,17,8
5379,CA-2014-125542,2014-12-05,2014-12-07,0,NB-18655,Nona Balk,1,United States,374,36,19134,1,OFF-ST-10001469,1,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4,0.2,-30.2288,2014,12,December,4,5,Friday,0,43.184,-17.5,49,Friday,2,1,17,7
5380,CA-2016-136021,2016-08-14,2016-08-18,3,JM-15580,Jill Matthias,0,United States,266,3,90045,3,OFF-PA-10000551,1,Paper,Array Memo Cubes,15.54,3,0.0,7.6146,2016,8,August,3,14,Sunday,1,5.18,49.00000000000001,32,Sunday,4,0,7,3
5381,CA-2016-136021,2016-08-14,2016-08-18,3,JM-15580,Jill Matthias,0,United States,266,3,90045,3,TEC-MA-10000423,2,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,6,0.2,35.6238,2016,8,August,3,14,Sunday,1,17.592000000000002,33.75,32,Sunday,4,1,7,3
5382,CA-2016-149195,2016-09-05,2016-09-07,2,DM-13525,Don Miller,1,United States,207,41,77070,0,OFF-PA-10001870,1,Paper,Xerox 202,25.92,5,0.2,9.072,2016,9,September,3,5,Monday,0,5.184,34.99999999999999,36,Monday,2,1,10,8
5383,CA-2016-149195,2016-09-05,2016-09-07,2,DM-13525,Don Miller,1,United States,207,41,77070,0,OFF-FA-10001843,1,Fasteners,Staples,15.808,8,0.2,5.3352,2016,9,September,3,5,Monday,0,1.976,33.75,36,Monday,2,1,10,46
5384,CA-2016-149195,2016-09-05,2016-09-07,2,DM-13525,Don Miller,1,United States,207,41,77070,0,OFF-PA-10002036,1,Paper,Xerox 1930,10.368,2,0.2,3.7584,2016,9,September,3,5,Monday,0,5.184,36.25,36,Monday,2,1,10,5
5385,CA-2017-161410,2017-06-26,2017-07-03,3,CC-12220,Chris Cortes,0,United States,374,36,19143,1,TEC-PH-10001760,2,Phones,Bose SoundLink Bluetooth Speaker,358.2,3,0.4,41.79,2017,6,June,2,26,Monday,0,119.4,11.666666666666666,26,Monday,7,1,22,5
5386,CA-2017-161410,2017-06-26,2017-07-03,3,CC-12220,Chris Cortes,0,United States,374,36,19143,1,TEC-PH-10000673,2,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,14,0.4,72.7888,2017,6,June,2,26,Monday,0,38.99400000000001,13.33333333333333,26,Monday,7,1,22,5
5387,CA-2017-152786,2017-03-12,2017-03-17,3,GA-14725,Guy Armstrong,0,United States,415,2,72756,2,OFF-BI-10000829,1,Binders,Avery Non-Stick Binders,40.41,9,0.0,18.5886,2017,3,March,1,12,Sunday,1,4.489999999999999,46.0,10,Sunday,5,0,22,20
5388,CA-2017-164707,2017-02-18,2017-02-21,2,CV-12805,Cynthia Voltz,1,United States,266,3,90045,3,TEC-PH-10001924,2,Phones,iHome FM Clock Radio with Lightning Dock,167.976,3,0.2,10.4985,2017,2,February,1,18,Saturday,1,55.992,6.25,7,Saturday,3,1,19,5
5389,CA-2017-164707,2017-02-18,2017-02-21,2,CV-12805,Cynthia Voltz,1,United States,266,3,90045,3,TEC-AC-10004864,2,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3,0.0,47.0979,2017,2,February,1,18,Saturday,1,36.51,43.0,7,Saturday,3,0,19,5
5390,CA-2017-164707,2017-02-18,2017-02-21,2,CV-12805,Cynthia Voltz,1,United States,266,3,90045,3,OFF-LA-10004345,1,Labels,Avery 493,9.82,2,0.0,4.8118,2017,2,February,1,18,Saturday,1,4.91,49.0,7,Saturday,3,0,19,4
5391,CA-2017-163874,2017-11-10,2017-11-12,2,NC-18535,Nick Crebassa,1,United States,452,45,98105,3,OFF-BI-10000088,1,Binders,GBC Imprintable Covers,26.352,3,0.2,9.5526,2017,11,November,4,10,Friday,0,8.784,36.25,45,Friday,2,1,15,8
5392,US-2014-123183,2014-11-19,2014-11-25,3,GR-14560,Georgia Rosenberg,1,United States,521,6,19805,1,OFF-LA-10002787,1,Labels,Avery 480,22.5,6,0.0,10.8,2014,11,November,4,19,Wednesday,0,3.75,48.00000000000001,47,Wednesday,6,0,5,6
5393,US-2014-123183,2014-11-19,2014-11-25,3,GR-14560,Georgia Rosenberg,1,United States,521,6,19805,1,OFF-LA-10001569,1,Labels,Avery 499,9.96,2,0.0,4.5816,2014,11,November,4,19,Wednesday,0,4.98,46.0,47,Wednesday,6,0,5,11
5394,US-2014-123183,2014-11-19,2014-11-25,3,GR-14560,Georgia Rosenberg,1,United States,521,6,19805,1,OFF-BI-10002429,1,Binders,"Premier Elliptical Ring Binder, Black",213.08,7,0.0,102.2784,2014,11,November,4,19,Wednesday,0,30.44,48.0,47,Wednesday,6,0,5,9
5395,US-2014-123183,2014-11-19,2014-11-25,3,GR-14560,Georgia Rosenberg,1,United States,521,6,19805,1,FUR-BO-10000362,0,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,0.0,235.9524,2014,11,November,4,19,Wednesday,0,170.98000000000002,23.0,47,Wednesday,6,0,5,5
5396,CA-2014-104829,2014-11-18,2014-11-21,2,JG-15805,John Grady,1,United States,391,42,84604,3,OFF-PA-10003016,1,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7,0.0,9.891,2014,11,November,4,18,Tuesday,0,3.14,45.0,47,Tuesday,3,0,9,5
5397,US-2016-147340,2016-09-24,2016-09-24,1,EB-13750,Edward Becker,1,United States,438,3,94110,3,FUR-FU-10002501,0,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.384,2016,9,September,3,24,Saturday,1,12.64,37.0,38,Saturday,0,0,20,6
5398,CA-2016-145492,2016-11-20,2016-11-27,3,MC-17605,Matt Connell,1,United States,266,3,90004,3,OFF-AP-10003622,1,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.0,12,0.0,11.31,2016,11,November,4,20,Sunday,1,3.25,29.000000000000004,46,Sunday,7,0,18,5
5399,CA-2016-163202,2016-09-27,2016-10-02,3,BM-11650,Brian Moss,1,United States,241,33,43130,1,OFF-BI-10002764,1,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,3,0.7,-2.0349,2016,9,September,3,27,Tuesday,0,0.969,-70.0,39,Tuesday,5,1,29,8
5400,CA-2016-117681,2016-04-09,2016-04-14,3,HF-14995,Herbert Flentye,0,United States,266,3,90004,3,FUR-BO-10001798,0,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549,2016,4,April,2,9,Saturday,1,111.333,1.1764705882352944,14,Saturday,5,1,19,4
5401,CA-2017-132262,2017-09-21,2017-09-23,0,ML-18265,Muhammed Lee,0,United States,452,45,98103,3,TEC-AC-10000158,2,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,2017,9,September,3,21,Thursday,0,35.99,21.0,38,Thursday,2,0,3,9
5402,CA-2017-132262,2017-09-21,2017-09-23,0,ML-18265,Muhammed Lee,0,United States,452,45,98103,3,TEC-AC-10000303,2,Accessories,Logitech M510 Wireless Mouse,79.98,2,0.0,26.3934,2017,9,September,3,21,Thursday,0,39.99,32.99999999999999,38,Thursday,2,0,3,3
5403,CA-2017-123043,2017-08-24,2017-08-29,3,AH-10195,Alan Haines,1,United States,329,30,10024,1,OFF-BI-10003910,1,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,4,0.2,7.71,2017,8,August,3,24,Thursday,0,6.168,31.25,34,Thursday,5,1,8,10
5404,CA-2017-123043,2017-08-24,2017-08-29,3,AH-10195,Alan Haines,1,United States,329,30,10024,1,OFF-BI-10000138,1,Binders,Acco Translucent Poly Ring Binders,3.744,1,0.2,1.3104,2017,8,August,3,24,Thursday,0,3.744,35.0,34,Thursday,5,1,8,8
5405,US-2016-143280,2016-02-22,2016-02-26,3,TZ-21580,Tracy Zic,0,United States,266,3,90045,3,TEC-PH-10002398,2,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745,2016,2,February,1,22,Monday,0,89.192,12.5,8,Monday,4,1,9,3
5406,US-2016-143280,2016-02-22,2016-02-26,3,TZ-21580,Tracy Zic,0,United States,266,3,90045,3,TEC-AC-10003399,2,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0.0,15.2208,2016,2,February,1,22,Monday,0,36.24,42.0,8,Monday,4,0,9,6
5407,US-2016-143280,2016-02-22,2016-02-26,3,TZ-21580,Tracy Zic,0,United States,266,3,90045,3,OFF-FA-10000992,1,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0.0,5.0055,2016,2,February,1,22,Monday,0,3.5500000000000003,47.0,8,Monday,4,0,9,5
5408,CA-2017-108854,2017-12-08,2017-12-14,3,DM-13345,Denise Monton,1,United States,438,3,94109,3,OFF-PA-10003022,1,Paper,Standard Line While You Were Out Hardbound Telephone Message Book,87.92,4,0.0,40.4432,2017,12,December,4,8,Friday,0,21.98,46.0,49,Friday,6,0,13,2
5409,CA-2017-108854,2017-12-08,2017-12-14,3,DM-13345,Denise Monton,1,United States,438,3,94109,3,OFF-BI-10002854,1,Binders,"Performers Binder/Pad Holder, Black",22.424,1,0.2,8.409,2017,12,December,4,8,Friday,0,22.424,37.50000000000001,49,Friday,6,1,13,8
5410,CA-2017-108854,2017-12-08,2017-12-14,3,DM-13345,Denise Monton,1,United States,438,3,94109,3,OFF-BI-10001670,1,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93,2017,12,December,4,8,Friday,0,30.16,37.5,49,Friday,6,1,13,11
5411,CA-2017-108854,2017-12-08,2017-12-14,3,DM-13345,Denise Monton,1,United States,438,3,94109,3,OFF-ST-10001837,1,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0.0,11.1176,2017,12,December,4,8,Friday,0,42.76,26.0,49,Friday,6,0,13,8
5412,CA-2017-166856,2017-09-18,2017-09-22,3,TS-21505,Tony Sayre,0,United States,89,29,88101,3,OFF-BI-10002012,1,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528,2017,9,September,3,18,Monday,0,1.44,35.0,38,Monday,4,1,14,12
5413,CA-2017-166856,2017-09-18,2017-09-22,3,TS-21505,Tony Sayre,0,United States,89,29,88101,3,TEC-AC-10004992,2,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.1072,2017,9,September,3,18,Monday,0,33.78,8.0,38,Monday,4,0,14,2
5414,CA-2016-153157,2016-09-11,2016-09-14,0,TB-21625,Trudy Brown,0,United States,520,14,67212,0,TEC-PH-10003171,2,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,0.0,62.93,2016,9,September,3,11,Sunday,1,44.95,28.0,36,Sunday,3,0,15,7
5415,US-2017-125647,2017-09-23,2017-09-28,3,LC-16870,Lena Cacioppo,0,United States,80,11,60653,0,OFF-AP-10000390,1,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6,0.8,-197.5752,2017,9,September,3,23,Saturday,1,12.196,-270.0,38,Saturday,5,1,30,3
5416,US-2017-125647,2017-09-23,2017-09-28,3,LC-16870,Lena Cacioppo,0,United States,80,11,60653,0,OFF-PA-10004888,1,Paper,Xerox 217,20.736,4,0.2,7.2576,2017,9,September,3,23,Saturday,1,5.184,35.0,38,Saturday,5,1,30,8
5417,US-2017-125647,2017-09-23,2017-09-28,3,LC-16870,Lena Cacioppo,0,United States,80,11,60653,0,TEC-PH-10004188,2,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,0.2,-8.9964,2017,9,September,3,23,Saturday,1,19.992,-22.5,38,Saturday,5,1,30,4
5418,CA-2014-132542,2014-10-06,2014-10-08,2,AM-10360,Alice McCarthy,1,United States,348,25,68104,0,OFF-BI-10004099,1,Binders,GBC VeloBinder Strips,15.36,2,0.0,7.68,2014,10,October,4,6,Monday,0,7.68,50.0,41,Monday,2,0,12,4
5419,CA-2015-110877,2015-10-23,2015-10-26,0,JE-15715,Joe Elijah,0,United States,207,41,77041,0,OFF-PA-10004621,1,Paper,Xerox 212,36.288,7,0.2,12.7008,2015,10,October,4,23,Friday,0,5.183999999999999,35.0,43,Friday,3,1,22,7
5420,CA-2015-110877,2015-10-23,2015-10-26,0,JE-15715,Joe Elijah,0,United States,207,41,77041,0,TEC-PH-10002103,2,Phones,Jabra SPEAK 410,150.384,2,0.2,15.0384,2015,10,October,4,23,Friday,0,75.192,10.0,43,Friday,3,1,22,9
5421,US-2016-151827,2016-03-31,2016-04-02,2,CS-11950,Carlos Soltero,0,United States,374,36,19134,1,TEC-PH-10002789,2,Phones,LG Exalt,280.782,3,0.4,-60.8361,2016,3,March,1,31,Thursday,0,93.594,-21.666666666666668,13,Thursday,2,1,22,3
5422,US-2016-151827,2016-03-31,2016-04-02,2,CS-11950,Carlos Soltero,0,United States,374,36,19134,1,TEC-AC-10003289,2,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2,0.2,1.1994,2016,3,March,1,31,Thursday,0,15.992,3.75,13,Thursday,2,1,22,5
5423,US-2016-163258,2016-12-29,2017-01-02,3,PF-19225,Phillip Flathmann,0,United States,266,3,90045,3,OFF-BI-10000138,1,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,2016,12,December,4,29,Thursday,0,3.744,35.0,52,Thursday,4,1,10,8
5424,CA-2017-103009,2017-11-03,2017-11-05,2,PJ-18835,Patrick Jones,1,United States,407,15,40475,2,OFF-PA-10001215,1,Paper,Xerox 1963,26.4,5,0.0,11.88,2017,11,November,4,3,Friday,0,5.279999999999999,45.00000000000001,44,Friday,2,0,13,3
5425,US-2017-120649,2017-01-20,2017-01-26,3,JF-15490,Jeremy Farry,0,United States,506,5,6708,1,OFF-AR-10001545,1,Art,Newell 326,3.52,2,0.0,1.0208,2017,1,January,1,20,Friday,0,1.76,29.0,3,Friday,6,0,15,6
5426,CA-2016-153598,2016-12-03,2016-12-06,0,NM-18520,Neoma Murray,0,United States,266,3,90045,3,TEC-AC-10003870,2,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98,2016,12,December,4,3,Saturday,1,329.99,40.0,48,Saturday,3,0,15,4
5427,CA-2016-153598,2016-12-03,2016-12-06,0,NM-18520,Neoma Murray,0,United States,266,3,90045,3,FUR-FU-10001085,0,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,0.0,51.474,2016,12,December,4,3,Saturday,1,18.65,46.0,48,Saturday,3,0,15,4
5428,US-2016-108497,2016-06-14,2016-06-14,1,MH-17290,Marc Harrigan,2,United States,266,3,90036,3,FUR-BO-10004218,0,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245,2016,6,June,2,14,Tuesday,0,119.833,5.88235294117647,24,Tuesday,0,1,13,8
5429,CA-2016-113096,2016-09-02,2016-09-04,0,SZ-20035,Sam Zeldin,2,United States,438,3,94122,3,OFF-ST-10003455,1,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0.0,12.0978,2016,9,September,3,2,Friday,0,15.51,26.0,35,Friday,2,0,20,7
5430,CA-2014-136861,2014-09-05,2014-09-07,0,PR-18880,Patrick Ryan,0,United States,429,8,33710,2,FUR-FU-10001967,0,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999,2014,9,September,3,5,Friday,0,15.992,6.25,36,Friday,2,1,12,6
5431,CA-2017-117422,2017-10-21,2017-10-25,3,FC-14245,Frank Carlisle,2,United States,240,33,44107,1,OFF-AP-10000938,1,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568,2,0.2,16.1568,2017,10,October,4,21,Saturday,1,80.784,10.0,42,Saturday,4,1,14,4
5432,CA-2017-117422,2017-10-21,2017-10-25,3,FC-14245,Frank Carlisle,2,United States,240,33,44107,1,OFF-PA-10002195,1,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,1,0.2,1.3716,2017,10,October,4,21,Saturday,1,4.064,33.75,42,Saturday,4,1,14,6
5433,CA-2017-117422,2017-10-21,2017-10-25,3,FC-14245,Frank Carlisle,2,United States,240,33,44107,1,OFF-BI-10002799,1,Binders,"SlimView Poly Binder, 3/8""",6.216,4,0.7,-4.9728,2017,10,October,4,21,Saturday,1,1.554,-80.0,42,Saturday,4,1,14,7
5434,CA-2017-129707,2017-04-25,2017-04-29,3,LH-16750,Larry Hughes,0,United States,72,1,85224,3,OFF-AR-10000246,1,Art,Newell 318,8.896,4,0.2,0.6672,2017,4,April,2,25,Tuesday,0,2.224,7.5,17,Tuesday,4,1,3,5
5435,CA-2015-160171,2015-10-19,2015-10-24,3,RM-19675,Robert Marley,2,United States,266,3,90008,3,OFF-AP-10000275,1,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0.0,459.396,2015,10,October,4,19,Monday,0,328.14,28.000000000000004,43,Monday,5,0,11,3
5436,CA-2015-160171,2015-10-19,2015-10-24,3,RM-19675,Robert Marley,2,United States,266,3,90008,3,TEC-AC-10000892,2,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.0,3,0.0,97.2,2015,10,October,4,19,Monday,0,90.0,36.0,43,Monday,5,0,11,7
5437,CA-2014-103317,2014-07-05,2014-07-08,0,DM-13525,Don Miller,1,United States,360,8,32137,2,FUR-FU-10001591,0,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368,2014,7,July,3,5,Saturday,1,9.76,27.500000000000004,27,Saturday,3,1,10,6
5438,CA-2014-103317,2014-07-05,2014-07-08,0,DM-13525,Don Miller,1,United States,360,8,32137,2,OFF-BI-10001787,1,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,5,0.7,-6.867,2014,7,July,3,5,Saturday,1,1.962,-70.0,27,Saturday,3,1,10,4
5439,CA-2014-103317,2014-07-05,2014-07-08,0,DM-13525,Don Miller,1,United States,360,8,32137,2,FUR-FU-10003192,0,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3,0.2,15.9912,2014,7,July,3,5,Saturday,1,71.072,7.5,27,Saturday,3,1,10,4
5440,CA-2016-167115,2016-04-04,2016-04-09,3,EH-14185,Evan Henry,0,United States,329,30,10035,1,OFF-BI-10004600,1,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,0.2,183.995,2016,4,April,2,4,Monday,0,294.392,31.25,14,Monday,5,1,8,8
5441,US-2017-153633,2017-11-13,2017-11-18,2,TC-21295,Toby Carlisle,0,United States,221,8,33458,2,OFF-AR-10002335,1,Art,DIXON Oriole Pencils,2.064,1,0.2,0.1548,2017,11,November,4,13,Monday,0,2.064,7.5,46,Monday,5,1,16,6
5442,CA-2017-155929,2017-09-09,2017-09-13,3,AI-10855,Arianne Irving,0,United States,168,1,85301,3,OFF-PA-10000859,1,Paper,Unpadded Memo Slips,6.368,2,0.2,2.388,2017,9,September,3,9,Saturday,1,3.184,37.49999999999999,36,Saturday,4,1,18,2
5443,CA-2015-148712,2015-04-17,2015-04-23,3,JM-15535,Jessica Myrick,0,United States,329,30,10035,1,TEC-AC-10003198,2,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1,0.0,36.852,2015,4,April,2,17,Friday,0,99.6,37.0,16,Friday,6,0,10,6
5444,CA-2015-148712,2015-04-17,2015-04-23,3,JM-15535,Jessica Myrick,0,United States,329,30,10035,1,OFF-BI-10001900,1,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.296,13,0.2,21.0249,2015,4,April,2,17,Friday,0,4.792,33.75,16,Friday,6,1,10,4
5445,CA-2015-148712,2015-04-17,2015-04-23,3,JM-15535,Jessica Myrick,0,United States,329,30,10035,1,OFF-AR-10000614,1,Art,Barrel Sharpener,10.71,3,0.0,2.7846,2015,4,April,2,17,Friday,0,3.5700000000000003,26.0,16,Friday,6,0,10,4
5446,CA-2016-128307,2016-07-25,2016-07-29,3,BE-11335,Bill Eplett,2,United States,207,41,77041,0,OFF-EN-10003040,1,Envelopes,Quality Park Security Envelopes,20.936,1,0.2,7.0659,2016,7,July,3,25,Monday,0,20.936,33.75,30,Monday,4,1,9,4
5447,US-2016-127425,2016-08-26,2016-08-31,3,DR-12880,Dan Reichenbach,1,United States,329,30,10035,1,TEC-PH-10003442,2,Phones,Samsung Replacement EH64AVFWE Premium Headset,33.0,6,0.0,8.25,2016,8,August,3,26,Friday,0,5.5,25.0,34,Friday,5,0,24,5
5448,US-2016-127425,2016-08-26,2016-08-31,3,DR-12880,Dan Reichenbach,1,United States,329,30,10035,1,TEC-AC-10002800,2,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,5,0.0,87.4825,2016,8,August,3,26,Friday,0,49.99,35.0,34,Friday,5,0,24,9
5449,US-2014-119081,2014-09-12,2014-09-19,3,TA-21385,Tom Ashbrook,2,United States,346,14,66062,0,OFF-SU-10000157,1,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.0,7.1586,2014,9,September,3,12,Friday,0,119.31,2.0,37,Friday,7,0,10,8
5450,US-2014-119081,2014-09-12,2014-09-19,3,TA-21385,Tom Ashbrook,2,United States,346,14,66062,0,TEC-AC-10001542,2,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,5,0.0,10.906,2014,9,September,3,12,Friday,0,11.48,19.0,37,Friday,7,0,10,3
5451,US-2014-119081,2014-09-12,2014-09-19,3,TA-21385,Tom Ashbrook,2,United States,346,14,66062,0,OFF-BI-10004519,1,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2,0.0,149.382,2014,9,September,3,12,Friday,0,165.98,45.00000000000001,37,Friday,7,0,10,8
5452,US-2014-119081,2014-09-12,2014-09-19,3,TA-21385,Tom Ashbrook,2,United States,346,14,66062,0,FUR-FU-10003464,0,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0.0,12.9792,2014,9,September,3,12,Friday,0,20.28,32.0,37,Friday,7,0,10,4
5453,CA-2016-140613,2016-07-22,2016-07-29,3,KN-16705,Kristina Nunn,2,United States,461,26,89431,3,OFF-SU-10004261,1,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,0.0,24.998,2016,7,July,3,22,Friday,0,17.240000000000002,29.0,29,Friday,7,0,15,4
5454,US-2017-108700,2017-05-19,2017-05-23,3,PJ-18835,Patrick Jones,1,United States,413,11,61107,0,OFF-PA-10004733,1,Paper,Things To Do Today Spiral Book,38.016,6,0.2,13.7808,2017,5,May,2,19,Friday,0,6.335999999999999,36.25,20,Friday,4,1,13,3
5455,CA-2017-160962,2017-04-28,2017-05-02,3,MC-17605,Matt Connell,1,United States,374,36,19143,1,OFF-ST-10001325,1,Storage,Sterilite Officeware Hinged File Box,8.384,1,0.2,0.7336,2017,4,April,2,28,Friday,0,8.384,8.75,17,Friday,4,1,18,11
5456,CA-2017-160962,2017-04-28,2017-05-02,3,MC-17605,Matt Connell,1,United States,374,36,19143,1,OFF-AR-10003056,1,Art,Newell 341,6.848,2,0.2,0.7704,2017,4,April,2,28,Friday,0,3.424,11.25,17,Friday,4,1,18,7
5457,CA-2017-130631,2017-12-29,2018-01-02,3,BS-11755,Bruce Stewart,0,United States,135,45,98026,3,OFF-FA-10000089,1,Fasteners,Acco Glide Clips,19.6,5,0.0,9.604,2017,12,December,4,29,Friday,0,3.92,48.99999999999999,52,Friday,4,0,14,1
